date,product_name,category,region,store,quantity,price,discount,revenue,profit,promotion,holiday
2025-09-24,Coffee Maker,Home Appliances,West,Store A,9,4814.16,0,43327.47,14362.03,1,0
2025-09-24,Mixer Grinder,Home Appliances,South,Store C,9,3746.16,5,32029.63,7882.1,0,0
2025-09-25,Laptop,Electronics,West,Store B,6,54207.18,0,325243.07,75418.17,0,0
2025-09-25,Smartphone,Electronics,North,Store C,7,26534.78,10,167169.12,60379.56,1,0
2025-09-25,Headphones,Electronics,East,Store B,7,2511.61,10,15823.14,5233.56,0,0
2025-09-25,Office Chair,Furniture,South,Store B,7,7266.76,20,40693.87,5747.36,0,0
2025-09-25,Study Table,Furniture,South,Store B,6,11654.0,0,69923.99,21863.0,0,0
2025-09-25,T-Shirt,Fashion,South,Store E,11,788.16,5,8236.32,2301.03,0,0
2025-09-25,Jeans,Fashion,North,Store C,19,1746.95,0,33191.96,11584.13,1,0
2025-09-25,Shoes,Fashion,East,Store B,7,2644.45,15,15734.5,3383.6,0,0
2025-09-25,Coffee Maker,Home Appliances,West,Store E,11,4783.77,0,52621.46,15028.19,1,0
2025-09-25,Mixer Grinder,Home Appliances,South,Store D,7,3466.06,0,24262.45,5958.95,0,0
2025-09-26,Laptop,Electronics,East,Store D,8,53620.48,5,407515.67,114481.55,1,0
2025-09-26,Smartphone,Electronics,West,Store C,8,26077.22,20,166894.2,27191.09,0,0
2025-09-26,Headphones,Electronics,North,Store A,14,2516.62,0,35232.69,13329.09,0,0
2025-09-26,Office Chair,Furniture,South,Store B,7,7503.52,15,44645.92,6548.07,0,0
2025-09-26,Study Table,Furniture,South,Store B,7,11706.68,5,77849.41,21043.84,0,0
2025-09-26,T-Shirt,Fashion,East,Store E,13,824.62,0,10720.06,3966.51,0,0
2025-09-26,Jeans,Fashion,South,Store A,12,1938.82,0,23265.83,9957.04,0,0
2025-09-26,Shoes,Fashion,South,Store A,14,2442.65,10,30777.43,7737.79,1,0
2025-09-26,Coffee Maker,Home Appliances,South,Store E,12,4311.66,15,43978.96,6390.8,1,0
2025-09-26,Mixer Grinder,Home Appliances,East,Store C,4,3722.6,20,11912.31,2900.11,1,0
2025-09-27,Laptop,Electronics,East,Store D,18,53973.32,5,922943.73,183223.94,1,0
2025-09-27,Smartphone,Electronics,North,Store A,10,26260.29,15,223212.46,35324.62,0,0
2025-09-27,Headphones,Electronics,North,Store C,7,2540.27,0,17781.92,5241.25,0,0
2025-09-27,Office Chair,Furniture,West,Store D,10,7722.63,20,61781.07,13780.31,0,0
2025-09-27,Study Table,Furniture,North,Store B,8,12212.96,0,97703.72,33213.53,0,0
2025-09-27,T-Shirt,Fashion,West,Store D,13,859.92,5,10619.96,3875.0,0,0
2025-09-27,Jeans,Fashion,East,Store E,18,1912.99,5,32712.1,9258.89,1,0
2025-09-27,Shoes,Fashion,South,Store C,14,2447.77,10,30841.85,7847.53,0,0
2025-09-27,Coffee Maker,Home Appliances,North,Store B,12,4798.8,0,57585.61,18721.56,0,0
2025-09-27,Mixer Grinder,Home Appliances,North,Store D,9,3442.03,15,26331.51,2062.31,0,0
2025-09-28,Laptop,Electronics,South,Store A,20,54889.72,10,988014.97,248506.98,1,0
2025-09-28,Smartphone,Electronics,North,Store D,14,26383.76,5,350904.0,98726.94,0,0
2025-09-28,Headphones,Electronics,West,Store B,12,2450.41,10,26464.44,6409.71,1,0
2025-09-28,Office Chair,Furniture,West,Store B,8,7174.44,10,51655.96,7323.97,0,0
2025-09-28,Study Table,Furniture,East,Store A,10,11875.7,5,112819.11,36967.67,1,0
2025-09-28,T-Shirt,Fashion,North,Store E,12,862.52,0,10350.18,3326.82,0,0
2025-09-28,Jeans,Fashion,North,Store D,13,1824.11,15,20156.42,3816.91,0,0
2025-09-28,Shoes,Fashion,South,Store E,16,2614.73,5,39743.86,12276.44,1,0
2025-09-28,Coffee Maker,Home Appliances,East,Store C,7,4628.07,5,30776.65,7326.81,0,0
2025-09-28,Mixer Grinder,Home Appliances,South,Store B,7,3576.13,15,21277.99,2188.46,0,0
2025-09-29,Laptop,Electronics,North,Store D,17,55811.42,10,853914.66,271074.14,1,0
2025-09-29,Smartphone,Electronics,North,Store B,14,24150.28,15,287388.35,65201.07,0,0
2025-09-29,Headphones,Electronics,North,Store D,11,2527.65,0,27804.19,10140.47,1,0
2025-09-29,Office Chair,Furniture,West,Store D,10,7987.75,15,67895.89,11925.28,0,0
2025-09-29,Study Table,Furniture,West,Store C,6,12902.62,0,77415.69,23263.85,0,0
2025-09-29,T-Shirt,Fashion,South,Store A,11,802.86,15,7506.71,1382.35,0,0
2025-09-29,Jeans,Fashion,North,Store B,11,1828.59,5,19108.78,6756.42,0,0
2025-09-29,Shoes,Fashion,East,Store D,9,2442.32,15,18683.73,3608.67,0,0
2025-09-29,Coffee Maker,Home Appliances,South,Store E,7,4508.58,10,28404.03,6033.84,0,0
2025-09-29,Mixer Grinder,Home Appliances,West,Store D,7,3333.64,0,23335.45,5089.42,1,0
2025-09-30,Laptop,Electronics,East,Store C,5,52531.2,5,249523.21,66485.62,0,0
2025-09-30,Smartphone,Electronics,West,Store C,10,26390.0,10,237510.01,50282.71,0,0
2025-09-30,Headphones,Electronics,West,Store E,8,2691.02,5,20451.78,8324.84,0,0
2025-09-30,Office Chair,Furniture,South,Store D,9,8047.57,5,68806.69,16597.48,0,0
2025-09-30,Study Table,Furniture,South,Store D,9,12108.66,0,108977.93,44168.29,1,0
2025-09-30,T-Shirt,Fashion,East,Store A,16,800.0,10,11520.01,1972.96,1,0
2025-09-30,Jeans,Fashion,East,Store D,16,1772.22,5,26937.68,9240.85,1,0
2025-09-30,Shoes,Fashion,West,Store B,15,2494.78,20,29937.39,4505.59,0,0
2025-09-30,Coffee Maker,Home Appliances,East,Store C,9,4777.69,5,40849.21,14307.66,0,0
2025-09-30,Mixer Grinder,Home Appliances,South,Store D,3,3678.94,5,10484.97,3260.08,0,0
2025-10-01,Laptop,Electronics,East,Store B,13,52449.51,10,613659.25,105150.22,1,0
2025-10-01,Smartphone,Electronics,East,Store C,16,26042.83,10,375016.74,70985.41,0,0
2025-10-01,Headphones,Electronics,West,Store D,12,2455.68,0,29468.16,7305.91,0,0
2025-10-01,Office Chair,Furniture,North,Store B,8,7619.13,20,48762.45,5969.17,1,0
2025-10-01,Study Table,Furniture,West,Store E,7,12343.38,0,86403.63,35280.57,1,0
2025-10-01,T-Shirt,Fashion,North,Store D,15,825.5,10,11144.24,3619.01,0,0
2025-10-01,Jeans,Fashion,West,Store B,10,1740.6,5,16535.72,4902.54,0,0
2025-10-01,Shoes,Fashion,West,Store B,16,2506.64,0,40106.23,13650.31,0,0
2025-10-01,Coffee Maker,Home Appliances,South,Store A,5,4429.18,10,19931.32,4416.16,0,0
2025-10-01,Mixer Grinder,Home Appliances,West,Store C,5,3726.64,10,16769.89,5290.38,0,0
2025-10-02,Laptop,Electronics,East,Store B,12,52273.41,15,533188.83,66778.5,1,0
2025-10-02,Smartphone,Electronics,East,Store A,12,25005.78,0,300069.39,70711.03,0,0
2025-10-02,Headphones,Electronics,South,Store C,13,2514.15,0,32683.99,9882.2,0,0
2025-10-02,Office Chair,Furniture,North,Store A,10,7293.27,0,72932.69,21845.09,1,0
2025-10-02,Study Table,Furniture,South,Store B,4,12092.45,15,41114.31,5256.77,0,0
2025-10-02,T-Shirt,Fashion,West,Store E,11,764.34,10,7566.96,1905.17,0,0
2025-10-02,Jeans,Fashion,South,Store A,23,1802.42,20,33164.52,3951.32,0,0
2025-10-02,Shoes,Fashion,East,Store E,14,2408.18,5,32028.78,8488.92,0,0
2025-10-02,Coffee Maker,Home Appliances,East,Store D,11,4777.88,10,47301.05,9119.98,1,0
2025-10-02,Mixer Grinder,Home Appliances,South,Store B,15,3727.68,0,55915.15,15878.77,0,0
2025-10-03,Laptop,Electronics,North,Store D,12,53355.21,15,544223.15,88757.52,0,0
2025-10-03,Smartphone,Electronics,South,Store E,9,26048.22,10,210990.56,68499.77,0,0
2025-10-03,Headphones,Electronics,East,Store B,11,2634.67,0,28981.32,10220.18,0,0
2025-10-03,Office Chair,Furniture,East,Store C,5,7594.78,10,34176.53,8995.6,0,0
2025-10-03,Study Table,Furniture,West,Store C,7,11871.27,10,74789.01,10760.89,0,0
2025-10-03,T-Shirt,Fashion,North,Store C,22,847.47,5,17712.11,5669.25,1,0
2025-10-03,Jeans,Fashion,North,Store C,22,1798.64,15,33634.51,9545.87,0,0
2025-10-03,Shoes,Fashion,West,Store B,15,2543.24,0,38148.53,15339.93,0,0
2025-10-03,Coffee Maker,Home Appliances,South,Store D,16,4767.87,10,68657.28,15188.16,0,0
2025-10-03,Mixer Grinder,Home Appliances,West,Store A,6,3594.6,15,18332.44,3143.94,0,0
2025-10-04,Laptop,Electronics,West,Store A,11,52930.15,5,553120.02,129220.49,1,0
2025-10-04,Smartphone,Electronics,East,Store E,10,26398.31,5,250783.91,93599.35,0,0
2025-10-04,Headphones,Electronics,West,Store C,23,2428.97,0,55866.28,14574.79,1,0
2025-10-04,Office Chair,Furniture,West,Store A,8,7905.78,0,63246.24,25386.83,0,0
2025-10-04,Study Table,Furniture,South,Store D,12,12122.96,0,145475.51,35009.6,0,0
2025-10-04,T-Shirt,Fashion,West,Store C,22,853.56,0,18778.37,7855.25,1,0
2025-10-04,Jeans,Fashion,East,Store A,13,1828.61,5,22583.32,8535.79,0,0
2025-10-04,Shoes,Fashion,East,Store C,20,2694.81,5,51201.38,19174.17,0,0
2025-10-04,Coffee Maker,Home Appliances,South,Store D,16,4619.7,15,62827.9,7871.23,0,0
2025-10-04,Mixer Grinder,Home Appliances,South,Store B,13,3657.97,0,47553.64,14980.74,1,0
2025-10-05,Laptop,Electronics,North,Store B,19,56802.75,0,1079252.17,390348.57,0,0
2025-10-05,Smartphone,Electronics,West,Store E,12,25348.13,0,304177.51,83550.31,0,0
2025-10-05,Headphones,Electronics,West,Store C,17,2543.62,0,43241.5,10913.57,0,0
2025-10-05,Office Chair,Furniture,North,Store A,17,7995.93,15,115541.14,27275.56,1,0
2025-10-05,Study Table,Furniture,South,Store E,8,12270.43,0,98163.44,27656.21,0,0
2025-10-05,T-Shirt,Fashion,East,Store A,19,777.52,0,14772.9,5239.15,0,0
2025-10-05,Jeans,Fashion,South,Store E,24,1810.28,0,43446.79,17394.43,0,0
2025-10-05,Shoes,Fashion,North,Store B,22,2508.56,0,55188.22,12454.57,0,0
2025-10-05,Coffee Maker,Home Appliances,West,Store A,16,4828.94,0,77263.09,21908.36,0,0
2025-10-05,Mixer Grinder,Home Appliances,South,Store B,13,3341.43,0,43438.56,16092.75,0,0
2025-10-06,Laptop,Electronics,West,Store B,13,58443.77,0,759768.98,245601.93,1,0
2025-10-06,Smartphone,Electronics,North,Store E,21,26423.24,10,499399.24,179187.33,1,0
2025-10-06,Headphones,Electronics,North,Store C,17,2617.49,0,44497.26,12177.67,0,0
2025-10-06,Office Chair,Furniture,North,Store C,8,7391.84,15,50264.53,8914.92,0,0
2025-10-06,Study Table,Furniture,North,Store D,8,12224.23,10,88014.44,28610.71,1,0
2025-10-06,T-Shirt,Fashion,East,Store C,10,862.07,0,8620.66,2449.09,0,0
2025-10-06,Jeans,Fashion,East,Store C,21,1720.85,15,30717.12,2567.39,1,0
2025-10-06,Shoes,Fashion,North,Store E,13,2509.95,5,30997.93,6410.42,0,0
2025-10-06,Coffee Maker,Home Appliances,North,Store E,10,4804.82,15,40840.95,12101.62,0,0
2025-10-06,Mixer Grinder,Home Appliances,South,Store C,8,3414.8,0,27318.37,8581.09,0,0
2025-10-07,Laptop,Electronics,East,Store A,11,57466.99,0,632136.94,210000.27,0,0
2025-10-07,Smartphone,Electronics,North,Store C,10,24742.62,5,235054.89,71396.36,0,0
2025-10-07,Headphones,Electronics,North,Store D,13,2661.55,20,27680.11,6938.85,0,0
2025-10-07,Office Chair,Furniture,East,Store A,7,7471.46,5,49685.21,12464.74,0,0
2025-10-07,Study Table,Furniture,South,Store A,9,11759.62,20,84669.28,10707.14,0,0
2025-10-07,T-Shirt,Fashion,South,Store D,10,819.8,0,8197.95,3046.16,0,0
2025-10-07,Jeans,Fashion,North,Store D,22,1728.87,0,38035.25,10628.92,1,0
2025-10-07,Shoes,Fashion,West,Store D,10,2635.86,0,26358.57,10960.2,0,0
2025-10-07,Coffee Maker,Home Appliances,East,Store B,13,4843.47,5,59816.88,17010.78,1,0
2025-10-07,Mixer Grinder,Home Appliances,East,Store B,8,3674.36,10,26455.42,5350.17,0,0
2025-10-08,Laptop,Electronics,South,Store B,12,57954.57,5,660682.1,254834.68,0,0
2025-10-08,Smartphone,Electronics,North,Store A,12,26158.64,5,298208.54,73313.44,0,0
2025-10-08,Headphones,Electronics,North,Store C,12,2429.2,20,23320.3,399.19,1,0
2025-10-08,Office Chair,Furniture,West,Store C,4,7804.78,0,31219.1,7914.97,0,0
2025-10-08,Study Table,Furniture,South,Store B,6,12423.47,10,67086.74,15740.57,0,0
2025-10-08,T-Shirt,Fashion,North,Store E,11,813.61,10,8054.71,1865.55,0,0
2025-10-08,Jeans,Fashion,West,Store E,11,1766.68,5,18461.81,4348.73,0,0
2025-10-08,Shoes,Fashion,South,Store B,16,2563.54,15,34864.2,6573.04,0,0
2025-10-08,Coffee Maker,Home Appliances,South,Store D,15,4428.24,5,63102.4,12903.41,0,0
2025-10-08,Mixer Grinder,Home Appliances,South,Store B,15,3367.51,0,50512.69,10108.23,1,0
2025-10-09,Laptop,Electronics,North,Store A,12,52902.07,10,571342.32,91445.92,0,0
2025-10-09,Smartphone,Electronics,West,Store B,15,23984.52,20,287814.19,49113.35,0,0
2025-10-09,Headphones,Electronics,North,Store A,14,2487.7,10,31344.98,8457.78,1,0
2025-10-09,Office Chair,Furniture,North,Store C,13,7684.66,0,99900.54,30656.63,1,0
2025-10-09,Study Table,Furniture,South,Store A,9,11480.52,0,103324.68,23864.22,0,0
2025-10-09,T-Shirt,Fashion,East,Store B,13,781.52,15,8635.75,685.45,0,0
2025-10-09,Jeans,Fashion,North,Store A,31,1765.02,0,54715.5,16924.57,1,0
2025-10-09,Shoes,Fashion,South,Store A,18,2579.41,0,46429.46,17879.96,0,0
2025-10-09,Coffee Maker,Home Appliances,East,Store B,11,4740.02,0,52140.24,20700.63,0,0
2025-10-09,Mixer Grinder,Home Appliances,North,Store B,15,3643.87,10,49192.19,15813.27,0,0
2025-10-10,Laptop,Electronics,West,Store E,11,55283.13,5,577708.69,210128.79,0,0
2025-10-10,Smartphone,Electronics,South,Store B,9,25772.81,10,208759.78,59257.93,0,0
2025-10-10,Headphones,Electronics,West,Store D,13,2506.78,0,32588.12,9950.01,0,0
2025-10-10,Office Chair,Furniture,West,Store A,4,7190.68,15,24448.32,1710.84,0,0
2025-10-10,Study Table,Furniture,West,Store E,9,12838.49,15,98214.41,31008.67,1,0
2025-10-10,T-Shirt,Fashion,North,Store A,24,777.73,20,14932.37,397.62,1,0
2025-10-10,Jeans,Fashion,East,Store A,15,1833.05,0,27495.78,6589.83,0,0
2025-10-10,Shoes,Fashion,East,Store B,10,2661.08,10,23949.69,6540.6,0,0
2025-10-10,Coffee Maker,Home Appliances,West,Store C,8,4397.69,5,33422.47,10608.19,0,0
2025-10-10,Mixer Grinder,Home Appliances,South,Store E,5,3466.16,5,16464.25,3582.13,0,0
2025-10-11,Laptop,Electronics,North,Store C,18,55897.28,15,855228.44,226422.55,1,0
2025-10-11,Smartphone,Electronics,West,Store C,18,23991.61,5,410256.52,83611.88,0,0
2025-10-11,Headphones,Electronics,West,Store C,15,2410.43,5,34348.69,5488.99,0,0
2025-10-11,Office Chair,Furniture,South,Store B,12,7923.84,5,90331.83,34090.2,0,0
2025-10-11,Study Table,Furniture,East,Store C,12,11855.91,5,135157.38,40513.75,0,0
2025-10-11,T-Shirt,Fashion,East,Store E,27,805.62,5,20664.23,7220.73,0,0
2025-10-11,Jeans,Fashion,East,Store B,19,1892.16,20,28760.88,5917.14,0,0
2025-10-11,Shoes,Fashion,West,Store B,22,2652.14,0,58347.18,17569.15,0,0
2025-10-11,Coffee Maker,Home Appliances,South,Store A,15,4535.0,10,61222.48,9021.54,1,0
2025-10-11,Mixer Grinder,Home Appliances,East,Store B,12,3445.82,5,39282.34,7936.52,0,0
2025-10-12,Laptop,Electronics,South,Store D,15,57346.42,5,817186.45,258158.55,0,0
2025-10-12,Smartphone,Electronics,East,Store A,18,25661.31,0,461903.53,159912.56,1,0
2025-10-12,Headphones,Electronics,South,Store C,13,2428.29,5,29989.34,6608.53,1,0
2025-10-12,Office Chair,Furniture,West,Store D,12,7888.53,5,89929.2,20346.76,1,0
2025-10-12,Study Table,Furniture,South,Store B,8,12567.21,10,90483.92,24342.34,0,0
2025-10-12,T-Shirt,Fashion,North,Store B,20,833.18,15,14164.13,2057.52,0,0
2025-10-12,Jeans,Fashion,East,Store E,26,1764.18,10,41281.8,5310.93,0,0
2025-10-12,Shoes,Fashion,North,Store E,28,2599.01,5,69133.7,21122.07,0,0
2025-10-12,Coffee Maker,Home Appliances,West,Store B,6,4333.78,0,26002.68,6462.78,0,0
2025-10-12,Mixer Grinder,Home Appliances,East,Store A,8,3440.26,0,27522.09,6171.02,0,0
2025-10-13,Laptop,Electronics,North,Store A,9,56057.55,5,479292.06,116604.92,0,0
2025-10-13,Smartphone,Electronics,West,Store D,13,25465.95,15,281398.72,72917.7,0,0
2025-10-13,Headphones,Electronics,West,Store A,12,2566.57,15,26179.02,5625.49,1,0
2025-10-13,Office Chair,Furniture,North,Store E,10,7904.56,0,79045.59,27750.72,0,0
2025-10-13,Study Table,Furniture,West,Store E,8,11875.38,0,95003.05,24097.74,0,0
2025-10-13,T-Shirt,Fashion,South,Store D,15,807.8,0,12116.94,3690.17,0,0
2025-10-13,Jeans,Fashion,South,Store D,17,1781.66,20,24230.51,3993.49,0,0
2025-10-13,Shoes,Fashion,North,Store D,11,2605.85,10,25797.91,7653.85,0,0
2025-10-13,Coffee Maker,Home Appliances,South,Store A,15,4690.62,0,70359.31,26129.07,0,0
2025-10-13,Mixer Grinder,Home Appliances,South,Store D,8,3627.99,5,27572.72,7983.88,0,0
2025-10-14,Laptop,Electronics,West,Store D,16,52559.27,10,756853.5,192268.14,0,0
2025-10-14,Smartphone,Electronics,South,Store C,9,23751.84,10,192389.89,35152.15,0,0
2025-10-14,Headphones,Electronics,South,Store E,18,2483.99,10,40240.67,11997.93,1,0
2025-10-14,Office Chair,Furniture,East,Store B,15,7909.63,0,118644.44,44310.27,0,0
2025-10-14,Study Table,Furniture,East,Store E,8,12407.89,20,79410.47,8370.9,0,0
2025-10-14,T-Shirt,Fashion,North,Store C,12,809.88,0,9718.6,2595.55,0,0
2025-10-14,Jeans,Fashion,South,Store B,16,1755.58,20,22471.42,2772.77,0,0
2025-10-14,Shoes,Fashion,South,Store B,23,2597.29,5,56750.87,14077.39,1,0
2025-10-14,Coffee Maker,Home Appliances,East,Store A,16,4386.34,10,63163.25,17704.67,0,0
2025-10-14,Mixer Grinder,Home Appliances,South,Store E,12,3458.14,5,39422.79,9307.46,1,0
2025-10-15,Laptop,Electronics,North,Store E,14,54568.99,15,649370.95,78129.7,0,0
2025-10-15,Smartphone,Electronics,West,Store C,9,25875.43,15,197947.05,29742.91,0,0
2025-10-15,Headphones,Electronics,North,Store B,10,2392.0,5,22724.0,4708.46,0,0
2025-10-15,Office Chair,Furniture,South,Store B,10,7892.92,15,67089.81,16133.94,0,0
2025-10-15,Study Table,Furniture,South,Store E,14,12375.98,0,173263.75,63313.51,0,0
2025-10-15,T-Shirt,Fashion,West,Store D,21,811.51,0,17041.76,5590.05,0,0
2025-10-15,Jeans,Fashion,North,Store D,20,1720.35,10,30966.22,7748.57,1,0
2025-10-15,Shoes,Fashion,West,Store E,17,2646.54,0,44991.23,16742.54,0,0
2025-10-15,Coffee Maker,Home Appliances,North,Store D,16,4645.28,10,66892.04,13905.56,1,0
2025-10-15,Mixer Grinder,Home Appliances,East,Store B,15,3732.33,15,47587.15,8468.69,0,0
2025-10-16,Laptop,Electronics,East,Store A,12,57313.15,10,618982.0,105785.8,0,0
2025-10-16,Smartphone,Electronics,West,Store C,17,23944.76,15,346001.76,87776.23,1,0
2025-10-16,Headphones,Electronics,East,Store D,17,2496.29,10,38193.3,7632.95,1,0
2025-10-16,Office Chair,Furniture,North,Store C,13,8084.57,15,89334.45,15793.96,0,0
2025-10-16,Study Table,Furniture,South,Store A,8,12940.04,5,98344.3,27694.31,0,0
2025-10-16,T-Shirt,Fashion,West,Store C,8,815.49,10,5871.55,1684.12,0,0
2025-10-16,Jeans,Fashion,North,Store A,16,1925.55,0,30808.83,13118.23,0,0
2025-10-16,Shoes,Fashion,South,Store B,14,2698.03,20,30217.98,8453.43,0,0
2025-10-16,Coffee Maker,Home Appliances,East,Store B,14,4289.08,0,60047.13,17206.35,0,0
2025-10-16,Mixer Grinder,Home Appliances,East,Store E,15,3412.13,15,43504.66,7376.19,1,0
2025-10-17,Laptop,Electronics,East,Store D,14,56152.93,0,786141.03,196532.43,0,0
2025-10-17,Smartphone,Electronics,South,Store B,6,26134.88,5,148968.8,43156.55,0,0
2025-10-17,Headphones,Electronics,South,Store B,9,2408.49,0,21676.4,7367.3,0,0
2025-10-17,Office Chair,Furniture,South,Store A,11,7138.83,10,70674.4,7906.39,0,0
2025-10-17,Study Table,Furniture,North,Store C,3,12586.67,0,37760.0,9919.42,0,0
2025-10-17,T-Shirt,Fashion,West,Store B,13,838.54,20,8720.82,1093.25,0,0
2025-10-17,Jeans,Fashion,West,Store E,14,1811.31,5,24090.37,6758.11,1,0
2025-10-17,Shoes,Fashion,North,Store D,13,2518.98,0,32746.74,9393.07,0,0
2025-10-17,Coffee Maker,Home Appliances,West,Store E,10,4662.47,5,44293.45,9261.67,0,0
2025-10-17,Mixer Grinder,Home Appliances,East,Store E,7,3762.79,15,22388.62,4466.82,0,0
2025-10-18,Laptop,Electronics,East,Store A,22,59397.06,0,1306735.26,544093.28,0,0
2025-10-18,Smartphone,Electronics,North,Store D,27,24749.95,0,668248.64,226367.95,1,0
2025-10-18,Headphones,Electronics,South,Store B,19,2384.93,0,45313.58,15033.26,0,0
2025-10-18,Office Chair,Furniture,South,Store C,12,7787.09,15,79428.29,15096.86,0,0
2025-10-18,Study Table,Furniture,South,Store A,10,11720.89,20,93767.1,11119.76,0,0
2025-10-18,T-Shirt,Fashion,East,Store C,10,799.34,10,7194.05,1074.15,0,0
2025-10-18,Jeans,Fashion,South,Store A,23,1902.57,5,41571.11,13176.1,1,0
2025-10-18,Shoes,Fashion,West,Store E,21,2552.34,5,50919.21,15475.95,0,0
2025-10-18,Coffee Maker,Home Appliances,West,Store B,16,4514.96,10,65015.4,19809.18,1,0
2025-10-18,Mixer Grinder,Home Appliances,North,Store E,12,3472.92,5,39591.3,12968.25,0,0
2025-10-19,Laptop,Electronics,East,Store B,15,52790.44,0,791856.53,255132.22,0,0
2025-10-19,Smartphone,Electronics,South,Store E,13,24096.45,20,250603.07,26948.6,1,0
2025-10-19,Headphones,Electronics,North,Store A,15,2596.06,5,36993.9,11456.98,0,0
2025-10-19,Office Chair,Furniture,North,Store A,9,8005.89,5,68450.39,27881.53,0,0
2025-10-19,Study Table,Furniture,South,Store B,10,12632.94,0,126329.38,41187.19,0,0
2025-10-19,T-Shirt,Fashion,North,Store E,29,859.31,20,19935.99,2461.93,0,0
2025-10-19,Jeans,Fashion,West,Store C,20,1841.13,5,34981.54,9022.85,1,0
2025-10-19,Shoes,Fashion,West,Store B,25,2645.81,10,59530.68,15018.65,0,0
2025-10-19,Coffee Maker,Home Appliances,North,Store B,17,4579.12,0,77844.99,23036.49,0,0
2025-10-19,Mixer Grinder,Home Appliances,East,Store E,13,3326.22,5,41078.76,13203.56,0,0
2025-10-20,Laptop,Electronics,East,Store C,11,58748.89,20,516990.23,79658.22,0,0
2025-10-20,Smartphone,Electronics,North,Store C,12,26417.94,5,301164.52,99828.42,0,0
2025-10-20,Headphones,Electronics,South,Store D,16,2432.2,5,36969.44,11142.16,0,0
2025-10-20,Office Chair,Furniture,South,Store C,12,7473.52,10,80714.05,14356.06,0,0
2025-10-20,Study Table,Furniture,South,Store A,8,11932.91,0,95463.25,36412.85,0,0
2025-10-20,T-Shirt,Fashion,East,Store A,22,842.05,5,17598.83,6467.9,1,0
2025-10-20,Jeans,Fashion,South,Store B,17,1850.96,0,31466.34,10605.37,1,0
2025-10-20,Shoes,Fashion,West,Store E,17,2543.91,20,34597.18,5753.76,1,0
2025-10-20,Coffee Maker,Home Appliances,East,Store C,13,4764.58,0,61939.54,23659.48,0,0
2025-10-20,Mixer Grinder,Home Appliances,West,Store B,8,3708.22,15,25215.87,7679.03,0,0
2025-10-21,Laptop,Electronics,South,Store B,12,53063.15,0,636757.83,240716.36,0,0
2025-10-21,Smartphone,Electronics,East,Store B,19,26430.78,20,401747.92,49729.5,0,0
2025-10-21,Headphones,Electronics,West,Store E,10,2446.48,0,24464.81,8358.25,0,0
2025-10-21,Office Chair,Furniture,North,Store E,9,7878.65,0,70907.85,29047.29,0,0
2025-10-21,Study Table,Furniture,East,Store B,10,12461.03,0,124610.26,39061.71,1,0
2025-10-21,T-Shirt,Fashion,West,Store B,10,827.9,10,7451.11,2631.93,0,0
2025-10-21,Jeans,Fashion,East,Store A,16,1856.47,0,29703.57,10514.57,0,0
2025-10-21,Shoes,Fashion,South,Store E,15,2612.96,0,39194.36,12241.05,0,0
2025-10-21,Coffee Maker,Home Appliances,North,Store C,13,4426.73,0,57547.47,21859.79,0,0
2025-10-21,Mixer Grinder,Home Appliances,South,Store D,9,3697.85,0,33280.64,10013.75,0,0
2025-10-22,Laptop,Electronics,South,Store A,19,55966.56,10,957028.16,304109.0,1,0
2025-10-22,Smartphone,Electronics,East,Store E,14,25955.05,0,363370.69,149954.32,1,0
2025-10-22,Headphones,Electronics,West,Store D,11,2510.51,5,26234.83,6550.36,0,0
2025-10-22,Office Chair,Furniture,North,Store A,8,8001.1,15,54407.51,8742.04,0,0
2025-10-22,Study Table,Furniture,West,Store E,9,12210.85,5,104402.78,37206.95,1,0
2025-10-22,T-Shirt,Fashion,North,Store E,12,779.7,0,9356.42,2755.39,0,0
2025-10-22,Jeans,Fashion,North,Store A,15,1897.71,15,24195.83,4226.94,0,0
2025-10-22,Shoes,Fashion,South,Store D,27,2668.32,10,64840.21,20190.98,1,0
2025-10-22,Coffee Maker,Home Appliances,West,Store D,11,4481.66,15,41903.5,6531.94,0,0
2025-10-22,Mixer Grinder,Home Appliances,South,Store A,5,3360.13,15,14280.57,1730.76,0,0
2025-10-23,Laptop,Electronics,North,Store D,20,56804.4,0,1136087.98,442102.51,1,0
2025-10-23,Smartphone,Electronics,North,Store C,17,26810.26,0,455774.46,152084.82,0,0
2025-10-23,Headphones,Electronics,South,Store B,10,2460.33,0,24603.28,8991.98,0,0
2025-10-23,Office Chair,Furniture,North,Store B,10,7577.44,0,75774.37,18440.88,0,0
2025-10-23,Study Table,Furniture,North,Store E,11,12665.79,15,118425.14,16806.57,0,0
2025-10-23,T-Shirt,Fashion,West,Store C,18,834.53,10,13519.39,2399.54,1,0
2025-10-23,Jeans,Fashion,East,Store C,17,1929.78,10,29525.6,8192.21,0,0
2025-10-23,Shoes,Fashion,North,Store C,13,2588.85,5,31972.29,11143.98,1,0
2025-10-23,Coffee Maker,Home Appliances,West,Store B,15,4743.09,0,71146.3,22357.66,1,0
2025-10-23,Mixer Grinder,Home Appliances,East,Store B,10,3759.07,15,31952.06,9740.46,0,0
2025-10-24,Laptop,Electronics,East,Store E,21,56393.83,5,1125056.82,296523.35,0,0
2025-10-24,Smartphone,Electronics,North,Store B,12,26815.81,0,321789.67,106617.75,0,0
